"season","date","home_team","guest_team","score","home_score","guest_score","odds_1","odds_x","odds_2","explore_id","outcome","ftr"
"Elitserien 2004/2005","09.03.2005","Redbergslids","Skovde","34:34","34","34","4.90","9.99","1.20","W654VkRF",,"X"
"Elitserien 2004/2005","09.03.2005","Vasteras Irsta HF","Guif","26:33","26","33","2.35","9.99","1.66","hG60WVB9",,"2"
"Elitserien 2004/2005","07.03.2005","Djurgardens","Redbergslids","28:28","28","28","1.93","9.99","1.99","dxkUTxjB",,"X"
"Elitserien 2004/2005","07.03.2005","Guif","Heid","33:23","33","23","1.13","9.99","5.88","QBgYSd5H",,"1"
"Elitserien 2004/2005","06.03.2005","Drott","IFK Ystads","23:28","23","28","1.68","9.99","2.35","MJdHWv6h",,"2"
"Elitserien 2004/2005","06.03.2005","Savehof","Hammarby","31:21","31","21","1.25","9.99","4.20","IojQUIz5",,"1"
"Elitserien 2004/2005","06.03.2005","Tumba","Vasteras Irsta HF","23:27","23","27","1.32","9.99","3.60","zN0LVbLb",,"2"
"Elitserien 2004/2005","04.03.2005","Lugi","Lund","29:19","29","19","1.71","9.99","2.27","SdcDXKjn",,"1"
"Handbollsligan 2017/2018","25.02.2018","Aranas","Helsingborg","35:28","35","28","1.52","8.66","3.17","K2InsdQ9",,"1"
"Handbollsligan 2017/2018","23.02.2018","Guif","Malmo","26:24","26","24","2.62","8.01","1.72","ppQZqbti",,"1"
"Handbollsligan 2017/2018","23.02.2018","Redbergslids","Karlskrona","35:26","35","26","1.07","16.81","11.43","lOsIRGQM",,"1"
"Handbollsligan 2017/2018","23.02.2018","Savehof","Skovde","27:31","27","31","1.21","12.16","5.71","tCJrrxB3",,"2"
"Handbollsligan 2017/2018","22.02.2018","Helsingborg","Ystads IF","25:31","25","31","6.87","13.89","1.15","YeJlMflp",,"2"
"Handbollsligan 2017/2018","21.02.2018","Hammarby","Lugi","20:29","20","29","2.28","8.25","1.89","OzPwqIec",,"2"
"Handbollsligan 2017/2018","21.02.2018","Kristianstad","Alingsas","24:23","24","23","1.29","10.48","4.67","WtxhLE3j",,"1"
"Handbollsligan 2017/2018","21.02.2018","Ricoh","Aranas","39:18","39","18","1.37","9.80","3.92","SEtMQztT",,"1"
"Handbollsligan 2017/2018","19.02.2018","Helsingborg","Redbergslids","21:30","21","30","8.23","14.52","1.12","r1eOULyt",,"2"
"Handbollsligan 2017/2018","18.02.2018","Aranas","Lugi","26:30","26","30","4.38","10.20","1.31","KlwESdBG",,"2"
"Elitserien 2015/2016","13.03.2016","Hammarby","Guif","30:34","30","34","1.92","8.46","2.19","2eXU3TTT",,"2"
"Elitserien 2015/2016","13.03.2016","Redbergslids","Lugi","17:26","17","26","1.79","8.67","2.40","8dvM5kaH",,"2"
"Elitserien 2015/2016","12.03.2016","Drott","Savehof","22:29","22","29","6.93","13.15","1.15","zqtE7BU4",,"2"
"Elitserien 2015/2016","12.03.2016","Kristianstad","Karlskrona","34:22","34","22","1.01","25.04","23.73","EZvI6VqB",,"1"
"Elitserien 2015/2016","12.03.2016","Malmo","Ricoh","24:18","24","18","1.20","12.35","5.89","I7o98iFb",,"1"
"Elitserien 2015/2016","09.03.2016","Guif","Drott","37:27","37","27","1.05","17.18","13.07","WjqcBgVu",,"1"
"Elitserien 2015/2016","09.03.2016","Karlskrona","Redbergslids","29:36","29","36","4.07","10.45","1.33","vHn59Xah",,"2"
"Elitserien 2015/2016","09.03.2016","Lugi","Alingsas","25:22","25","22","1.85","8.59","2.30","pfm1ADpn",,"1"
"Elitserien 2015/2016","09.03.2016","Savehof","Kristianstad","26:27","26","27","3.83","10.36","1.37","Y14qhWUH",,"2"
"Elitserien 2015/2016","09.03.2016","Skovde","Hammarby","31:27","31","27","2.98","9.33","1.54","6THjjAaU",,"1"
"Elitserien 2013/2014","10.03.2014","Redbergslids","Guif","23:24","23","24","2.52","8.74","1.71","fkYfZqN0",,"2"
"Elitserien 2013/2014","09.03.2014","Drott","Lugi","23:24","23","24","3.06","9.70","1.51","KWurxnwr",,"2"
"Elitserien 2013/2014","09.03.2014","Onnereds","Kristianstad","21:27","21","27","9.19","14.48","1.09","2igGtSUQ",,"2"
"Elitserien 2013/2014","08.03.2014","Hammarby","Alingsas","26:25","26","25","2.41","8.55","1.77","46zDs8FK",,"1"
"Elitserien 2013/2014","08.03.2014","Skovde","Ystads IF","31:27","31","27","1.63","8.99","2.70","Mso8rl0E",,"1"
"Elitserien 2013/2014","06.03.2014","Rimbo","Redbergslids","25:34","25","34","5.21","11.96","1.22","EiGDGYBc",,"2"
"Elitserien 2013/2014","06.03.2014","Alingsas","Skovde","31:23","31","23","1.27","11.03","4.68","4tmebidT",,"1"
"Elitserien 2011/2012","04.03.2012","Guif","Lugi","32:29","32","29","1.24","12.35","4.67","6L4KCrH5",,"1"
"Elitserien 2011/2012","03.03.2012","Alingsas","Ystads IF","18:30","18","30","1.54","9.68","2.87","zZFlUqnt",,"2"
"Elitserien 2011/2012","03.03.2012","Hammarby","Redbergslids","27:28","27","28","2.49","9.31","1.68","feGz90GU",,"2"
"Elitserien 2011/2012","02.03.2012","Kristianstad","Malmo","29:21","29","21","1.66","9.32","2.54","dAcX9t1O",,"1"
"Elitserien 2011/2012","02.03.2012","Lund","Drott","29:33","29","33","2.61","9.53","1.63","ze9OB2WB",,"2"
"Elitserien 2011/2012","02.03.2012","Savehof","Aranas","31:26","31","26","1.09","15.51","8.03","OCs8DO1a",,"1"
"Elitserien 2011/2012","02.03.2012","Skovde","Tumba","32:25","32","25","1.10","14.89","7.73","Eo8SAMoI",,"1"
"Elitserien 2011/2012","29.02.2012","Aranas","Lund","33:30","33","30","1.41","10.66","3.35","SplaFpXn",,"1"
"Elitserien 2011/2012","29.02.2012","Drott","Kristianstad","23:23","23","23","1.73","9.42","2.38","UT6kaq2C",,"X"
"Elitserien 2010/2011","03.03.2011","Lugi","Aranas","26:24","26","24","","","","p4JW3hRb",,"1"
"Elitserien 2010/2011","02.03.2011","Guif","Lund","38:27","38","27","","","","tln0awzD",,"1"
"Elitserien 2010/2011","02.03.2011","Kristianstad","Drott","27:17","27","17","","","","lxQN5Edn",,"1"
"Elitserien 2010/2011","02.03.2011","Lindesberg","Malmo","26:25","26","25","","","","AoRJ6fst",,"1"
"Elitserien 2010/2011","02.03.2011","Redbergslids","Ystads IF","32:27","32","27","","","","Kvo4bckJ",,"1"
"Elitserien 2010/2011","02.03.2011","Skovde","Savehof","22:38","22","38","","","","W0FS4YBh",,"2"
"Elitserien 2010/2011","01.03.2011","Hammarby","Alingsas","26:22","26","22","","","","bPde0JK6",,"1"
"Elitserien 2010/2011","28.02.2011","Malmo","Lugi","24:24","24","24","","","","nkgi1a50",,"X"
"Elitserien 2009/2010","07.03.2010","Guif","Ystads IF","39:26","39","26","1.55","9.88","2.85","E5ONoj1F",,"1"
"Elitserien 2009/2010","06.03.2010","Malmo","Hammarby","21:33","21","33","1.75","9.13","2.39","txYGzrst",,"2"
"Elitserien 2009/2010","04.03.2010","Kristianstad","Lugi","30:24","30","24","2.14","8.82","1.91","WtZInWo9",,"1"
"Elitserien 2009/2010","04.03.2010","Skovde","Malmo","32:29","32","29","1.47","10.36","3.05","2oJOOSg2",,"1"
"Elitserien 2009/2010","04.03.2010","Lindesberg","Guif","25:32","25","32","2.89","10.13","1.52","2iMPYLBh",,"2"
"Elitserien 2009/2010","03.03.2010","Alingsas","Drott","28:19","28","19","1.39","10.75","3.49","OfKKP8vd",,"1"
"Elitserien 2008/2009","25.02.2009","Trelleborg","Hammarby","28:28","28","28","3.27","11.13","1.41","YD28MTci",,"X"
"Elitserien 2008/2009","23.02.2009","IFK Ystads","Tumba","28:24","28","24","1.34","11.32","3.74","2FkJLyCD",,"1"
"Elitserien 2008/2009","23.02.2009","Lindesberg","Drott","25:24","25","24","1.35","11.70","3.54","p44SGhJt",,"1"
"Elitserien 2008/2009","23.02.2009","Lugi","Redbergslids","33:31","33","31","1.53","10.66","2.81","vR3WFCYn",,"1"
"Elitserien 2008/2009","23.02.2009","Savehof","Lund","23:23","23","23","1.17","13.13","5.57","8vsaYKlE",,"X"
"Elitserien 2008/2009","22.02.2009","Alingsas","Trelleborg","37:29","37","29","1.10","14.99","7.23","Iw8EhkKp",,"1"
"Elitserien 2008/2009","18.02.2009","Hammarby","Ystads IF","29:27","29","27","1.56","10.09","2.73","O4COiFkI",,"1"
"Elitserien 2008/2009","18.02.2009","Lund","IFK Ystads","38:34","38","34","1.09","15.15","7.72","IRBSjZ4O",,"1"
"Elitserien 2008/2009","18.02.2009","Skovde","Guif","30:35","30","35","2.00","8.55","2.02","WUFWkgKU",,"2"
"Elitserien 2004/2005","02.03.2005","Skovde","Kroppskultur","34:36","34","36","1.06","9.99","9.00","l6b9Y0yt",,"2"
"Elitserien 2004/2005","02.03.2005","Heid","IFK Ystads","30:36","30","36","5.88","9.99","1.14","AaBsK1Mn",,"2"
"Elitserien 2004/2005","28.02.2005","Hammarby","Drott","30:23","30","23","1.78","9.99","2.17","n566EcjO",,"1"
"Elitserien 2004/2005","28.02.2005","Lund","Savehof","29:34","29","34","5.25","9.99","1.18","hr72FwyI",,"2"
"Elitserien 2004/2005","28.02.2005","Redbergslids","Lugi","25:24","25","24","1.80","9.99","2.18","Qe5ADH5U",,"1"
"Elitserien 2004/2005","27.02.2005","IFK Ystads","Guif","23:22","23","22","1.28","9.99","3.89","IPEkIuia",,"1"
"Elitserien 2004/2005","27.02.2005","Kroppskultur","Djurgardens","34:29","34","29","1.39","9.99","3.10","dGDgHa65",,"1"
"Elitserien 2004/2005","27.02.2005","Tumba","Skovde","22:38","22","38","3.89","9.99","1.28","ljAoJLyg",,"2"
"Elitserien 2004/2005","27.02.2005","Vasteras Irsta HF","Heid","28:21","28","21","1.39","9.99","3.10","vu3bGJLB",,"1"
"Handbollsligan 2017/2018","18.02.2018","Hammarby","Guif","22:25","22","25","1.90","8.34","2.27","MifSTuin",,"2"
"Handbollsligan 2017/2018","18.02.2018","Karlskrona","Ricoh","32:27","32","27","2.50","7.91","1.78","j9ocWvCi",,"1"
"Handbollsligan 2017/2018","16.02.2018","Ystads IF","Savehof","29:30","29","30","1.70","8.49","2.64","bZl5UIt4",,"2"
"Handbollsligan 2017/2018","15.02.2018","Alingsas","Malmo","19:26","19","26","1.76","7.96","2.51","pWp1VbRc",,"2"
"Handbollsligan 2017/2018","15.02.2018","Skovde","Kristianstad","26:26","26","26","8.41","15.07","1.11","tbvATxdA",,"X"
"Handbollsligan 2017/2018","13.02.2018","Guif","Aranas","29:28","29","28","1.05","19.38","12.73","CIngXKdo",,"1"
"Handbollsligan 2017/2018","12.02.2018","Malmo","Skovde","32:25","32","25","1.07","17.70","11.53","YXWjteOI",,"1"
"Handbollsligan 2017/2018","12.02.2018","Redbergslids","Alingsas","33:28","33","28","1.92","8.10","2.26","4zQDAIjO",,"1"
"Handbollsligan 2017/2018","11.02.2018","Ricoh","Ystads IF","26:28","26","28","3.08","8.54","1.55","rROH9x6U",,"2"
"Handbollsligan 2017/2018","11.02.2018","Savehof","Helsingborg","30:27","30","27","1.05","18.82","12.79","AcfKOSho",,"1"
"Handbollsligan 2017/2018","08.02.2018","Kristianstad","Hammarby","27:25","27","25","1.09","16.55","9.53","Q7TrrHg6",,"1"
"Elitserien 2015/2016","09.03.2016","Ystads IF","Malmo","28:28","28","28","1.50","9.15","3.21","SxJnijpO",,"X"
"Elitserien 2015/2016","07.03.2016","Ricoh","Aranas","30:20","30","20","1.35","10.20","3.97","fB5ugCFB",,"1"
"Elitserien 2015/2016","07.03.2016","Ystads IF","Hammarby","33:20","33","20","1.42","10.01","3.50","CfliR2Q1",,"1"
"Elitserien 2015/2016","04.03.2016","Karlskrona","Lugi","27:30","27","30","3.99","10.16","1.35","CnGzfh05",,"2"
"Elitserien 2015/2016","03.03.2016","Aranas","Guif","25:31","25","31","3.06","9.60","1.52","4MCSeEVh",,"2"
"Elitserien 2015/2016","02.03.2016","Alingsas","Ystads IF","19:27","19","27","1.46","9.24","3.36","8fJJcz1t",,"2"
"Elitserien 2015/2016","02.03.2016","Hammarby","Drott","30:26","30","26","1.05","16.72","12.54","6oXi2GhP",,"1"
"Elitserien 2015/2016","02.03.2016","Kristianstad","Ricoh","27:22","27","22","1.02","20.84","18.55","bqCWfYpa",,"1"
"Elitserien 2015/2016","02.03.2016","Redbergslids","Skovde","29:29","29","29","1.14","13.38","7.47","QVDOdfGn",,"X"
"Elitserien 2013/2014","06.03.2014","Malmo","Lund","24:27","24","27","1.18","12.62","5.85","QkliaXtN",,"2"
"Elitserien 2013/2014","05.03.2014","Guif","Kristianstad","34:21","34","21","1.87","8.65","2.25","McTRhVJj",,"1"
"Elitserien 2013/2014","05.03.2014","Lugi","Onnereds","31:26","31","26","1.04","17.13","13.27","z1H9HEdi",,"1"
"Elitserien 2013/2014","05.03.2014","Savehof","Hammarby","32:32","32","32","1.36","10.35","3.79","WSAIFhR3",,"X"
"Elitserien 2013/2014","05.03.2014","Ystads IF","Drott","31:28","31","28","1.65","9.05","2.63","ANPNgB4p",,"1"
"Elitserien 2013/2014","03.03.2014","Drott","Rimbo","38:31","38","31","1.18","12.48","5.96","fygMKp87",,"1"
"Elitserien 2013/2014","03.03.2014","Skovde","Malmo","26:27","26","27","2.15","8.61","1.95","rin4qUp8",,"2"
"Elitserien 2013/2014","03.03.2014","Lund","Alingsas","22:35","22","35","4.30","11.28","1.29","GpfILQh1",,"2"
"Elitserien 2013/2014","03.03.2014","Redbergslids","Savehof","24:31","24","31","1.78","8.84","2.38","Qe15OS8r",,"2"
"Elitserien 2011/2012","29.02.2012","Lugi","Alingsas","23:23","23","23","1.92","8.91","2.13","Oj6gb3HI",,"X"
"Elitserien 2011/2012","29.02.2012","Malmo","Hammarby","24:20","24","20","1.16","13.45","5.87","2s5ccNWO",,"1"
"Elitserien 2011/2012","29.02.2012","Redbergslids","Skovde","25:21","25","21","1.94","8.84","2.10","tlh3E4ng",,"1"
"Elitserien 2011/2012","29.02.2012","Tumba","Guif","23:30","23","30","5.46","12.49","1.19","WE2TK69P",,"2"
"Elitserien 2011/2012","29.02.2012","Ystads IF","Savehof","24:30","24","30","2.41","9.06","1.72","YNleGQHt",,"2"
"Elitserien 2011/2012","26.02.2012","Hammarby","Skovde","22:26","22","26","2.76","9.83","1.56","Y1Dt15Xa",,"2"
"Elitserien 2011/2012","22.02.2012","Alingsas","Tumba","29:21","29","21","1.10","14.74","7.87","xnAg8muQ",,"1"
"Elitserien 2011/2012","22.02.2012","Guif","Redbergslids","32:24","32","24","1.22","11.88","5.11","rTnM37ms",,"1"
"Elitserien 2011/2012","22.02.2012","Kristianstad","Aranas","26:30","26","30","1.24","11.65","4.82","MJoQ2R2m",,"2"
"Elitserien 2010/2011","27.02.2011","Lund","Redbergslids","26:27","26","27","","","","jZk48sDQ",,"2"
"Elitserien 2010/2011","27.02.2011","Ystads IF","Lindesberg","34:25","34","25","","","","hrxW31Ls",,"1"
"Elitserien 2010/2011","26.02.2011","Aranas","Kristianstad","32:23","32","23","","","","dCj09NcK",,"1"
"Elitserien 2010/2011","25.02.2011","Lugi","Ystads IF","31:22","31","22","","","","r9ndA3rE",,"1"
"Elitserien 2010/2011","23.02.2011","Drott","Aranas","33:31","33","31","","","","QTXglMLf",,"1"
"Elitserien 2010/2011","23.02.2011","Guif","Savehof","29:26","29","26","","","","beo1n0j7",,"1"
"Elitserien 2010/2011","23.02.2011","Kristianstad","Malmo","27:24","27","24","","","","r5rkk26l",,"1"
"Elitserien 2010/2011","23.02.2011","Lindesberg","Lund","40:30","40","30","","","","QqGxjrir",,"1"
"Elitserien 2009/2010","03.03.2010","Lund","Hammarby","24:29","24","29","1.81","8.98","2.29","6JPFQlPk",,"2"
"Elitserien 2009/2010","01.03.2010","Lindesberg","Savehof","22:40","22","40","3.15","10.16","1.45","IBzWqwQA",,"2"
"Elitserien 2009/2010","01.03.2010","Lugi","Helsingborg","28:33","28","33","1.14","13.05","6.32","zX2rqcuH",,"2"
"Elitserien 2009/2010","01.03.2010","Redbergslids","Skovde","30:26","30","26","1.71","8.93","2.45","SSQBRU9q",,"1"
"Elitserien 2009/2010","28.02.2010","Malmo","Guif","30:26","30","26","2.63","9.86","1.61","ddnNoaeb",,"1"
"Elitserien 2009/2010","28.02.2010","Drott","Ystads IF","21:23","21","23","1.57","10.19","2.74","0xuTXuRb",,"2"
"Elitserien 2009/2010","25.02.2010","Kristianstad","Drott","24:28","24","28","2.07","8.53","1.97","4IoOOylo",,"2"
"Elitserien 2009/2010","24.02.2010","Guif","Redbergslids","34:27","34","27","1.25","11.98","4.60","fqdlVwBH",,"1"
"Elitserien 2008/2009","16.02.2009","Redbergslids","Savehof","32:26","32","26","3.52","11.55","1.36","61B1YwrO",,"1"
"Elitserien 2008/2009","16.02.2009","Trelleborg","Lugi","35:24","35","24","3.31","11.50","1.41","phA5XccU",,"1"
"Elitserien 2008/2009","15.02.2009","Guif","Lindesberg","37:22","37","22","1.39","11.53","3.40","hSQd8J6n",,"1"
"Elitserien 2008/2009","14.02.2009","Tumba","Skovde","24:28","24","28","5.74","13.42","1.16","SMA9lnnj",,"2"
"Elitserien 2008/2009","12.02.2009","Drott","Hammarby","28:32","28","32","2.98","10.68","1.47","GABbq1WM",,"2"
"Elitserien 2008/2009","11.02.2009","Ystads IF","Alingsas","22:33","22","33","1.41","10.63","3.30","ttBc4Tyh",,"2"
"Elitserien 2008/2009","09.02.2009","IFK Ystads","Redbergslids","26:39","26","39","5.02","13.05","1.21","lnhh26gG",,"2"
"Elitserien 2008/2009","09.02.2009","Savehof","Trelleborg","35:28","35","28","1.04","16.79","13.43","4tqUpvOr",,"1"
"Elitserien 2008/2009","09.02.2009","Skovde","Lund","29:32","29","32","1.49","10.55","2.93","fPhl3nvA",,"2"
"Elitserien 2004/2005","25.02.2005","Skovde","Savehof","38:38","38","38","1.78","9.99","2.27","rVtjaRpK",,"X"
"Elitserien 2004/2005","23.02.2005","Djurgardens","Tumba","22:29","22","29","1.90","9.99","2.07","4MlG3tx6",,"2"
"Elitserien 2004/2005","23.02.2005","Drott","Lund","33:22","33","22","1.14","9.99","5.88","0lrP1K6I",,"1"
"Elitserien 2004/2005","23.02.2005","Guif","Hammarby","32:28","32","28","2.43","9.99","1.66","rDmK20iC",,"1"
"Elitserien 2004/2005","23.02.2005","Lugi","Kroppskultur","32:30","32","30","1.45","9.99","3.05","SzMxLs7t",,"1"
"Elitserien 2004/2005","23.02.2005","Savehof","Redbergslids","37:31","37","31","1.14","9.99","5.88","hrVAPNbP",,"1"
"Elitserien 2004/2005","23.02.2005","Skovde","Vasteras Irsta HF","43:24","43","24","1.03","9.99","9.99","vusT0vMO",,"1"
"Elitserien 2004/2005","21.02.2005","Hammarby","Heid","36:22","36","22","1.04","9.99","9.99","EXe36rhm",,"1"
"Elitserien 2004/2005","21.02.2005","Kroppskultur","Savehof","29:37","29","37","3.95","9.99","1.27","ddo8527g",,"2"
"Handbollsligan 2017/2018","25.01.2018","Lugi","Karlskrona","27:23","27","23","1.10","15.77","8.81","vBXnsy9C",,"1"
"Handbollsligan 2017/2018","09.02.2018","Ystads IF","Guif","29:28","29","28","1.66","8.67","2.69","dSySoafs",,"1"
"Handbollsligan 2017/2018","07.02.2018","Helsingborg","Ricoh","18:24","18","24","2.67","8.07","1.69","vBeeiLWJ",,"2"
"Handbollsligan 2017/2018","07.02.2018","Savehof","Redbergslids","34:29","34","29","1.98","8.11","2.18","rqvvqcv0",,"1"
"Handbollsligan 2017/2018","06.02.2018","Aranas","Alingsas","16:25","16","25","10.04","14.97","1.09","4huzpwPg",,"2"
"Handbollsligan 2017/2018","06.02.2018","Karlskrona","Kristianstad","31:32","31","32","12.25","19.32","1.05","Q77DSyfJ",,"2"
"Handbollsligan 2017/2018","05.02.2018","Hammarby","Malmo","31:26","31","26","3.64","9.15","1.42","joaajunQ",,"1"
"Handbollsligan 2017/2018","05.02.2018","Skovde","Lugi","30:32","30","32","3.01","8.52","1.56","zJzWpJ9m",,"2"
"Handbollsligan 2017/2018","03.02.2018","Ricoh","Hammarby","25:28","25","28","1.81","8.06","2.44","dAM5CvMB",,"2"
"Handbollsligan 2017/2018","02.02.2018","Alingsas","Skovde","25:24","25","24","1.13","15.16","7.37","dSFdWJff",,"1"
"Elitserien 2015/2016","01.03.2016","Malmo","Savehof","29:28","29","28","1.56","9.33","2.93","hrqAwXFO",,"1"
"Elitserien 2015/2016","29.02.2016","Lugi","Kristianstad","23:22","23","22","3.79","10.27","1.37","t8u6vD0I",,"1"
"Elitserien 2015/2016","27.02.2016","Drott","Malmo","26:36","26","36","6.73","13.31","1.16","jJngsFGa",,"2"
"Elitserien 2015/2016","27.02.2016","Guif","Alingsas","23:23","23","23","2.98","9.16","1.55","KhictZV5",,"X"
"Elitserien 2015/2016","25.02.2016","Ricoh","Redbergslids","25:26","25","26","3.16","9.59","1.50","G0ftpHWt",,"2"
"Elitserien 2015/2016","25.02.2016","Skovde","Aranas","24:27","24","27","1.53","9.47","3.04","U3bpqynm",,"2"
"Elitserien 2015/2016","24.02.2016","Savehof","Hammarby","27:28","27","28","1.40","10.06","3.61","bqj1ugoC",,"2"
"Elitserien 2015/2016","24.02.2016","Ystads IF","Karlskrona","34:23","34","23","1.12","14.00","7.90","CSmkre1g",,"1"
"Elitserien 2015/2016","21.02.2016","Hammarby","Malmo","24:24","24","24","1.85","8.75","2.30","pEX82Pn8",,"X"
"Elitserien 2015/2016","21.02.2016","Karlskrona","Ricoh","23:23","23","23","1.82","8.88","2.35","O4WC1q2E",,"X"
"Elitserien 2013/2014","02.03.2014","Hammarby","Ystads IF","24:23","24","23","1.46","9.64","3.29","KI09NnOl",,"1"
"Elitserien 2013/2014","02.03.2014","Onnereds","Guif","22:26","22","26","7.47","13.75","1.13","YL4DM6we",,"2"
"Elitserien 2013/2014","01.03.2014","Kristianstad","Lugi","20:18","20","18","1.47","9.75","3.20","dGqm0DRG",,"1"
"Elitserien 2013/2014","27.02.2014","Skovde","Lund","25:21","25","21","1.28","11.15","4.43","rybtUloL",,"1"
"Elitserien 2013/2014","26.02.2014","Drott","Alingsas","20:36","20","36","2.39","8.78","1.77","ANaYVAG8",,"2"
"Elitserien 2013/2014","26.02.2014","Lugi","Hammarby","27:28","27","28","1.22","11.62","5.39","EeWqPvrd",,"2"
"Elitserien 2013/2014","26.02.2014","Malmo","Onnereds","28:25","28","25","1.04","17.29","13.44","hnVmObc2",,"1"
"Elitserien 2013/2014","26.02.2014","Rimbo","Kristianstad","28:32","28","32","13.98","18.48","1.03","OnFwT80R",,"2"
"Elitserien 2013/2014","26.02.2014","Savehof","Guif","24:28","24","28","1.63","8.97","2.71","4paxVUVE",,"2"
"Elitserien 2011/2012","22.02.2012","Lund","Ystads IF","21:31","21","31","3.00","9.76","1.50","GQ2o0Pn6",,"2"
"Elitserien 2011/2012","22.02.2012","Malmo","Drott","27:25","27","25","1.56","9.76","2.80","QB6k9TPJ",,"1"
"Elitserien 2011/2012","22.02.2012","Savehof","Lugi","28:17","28","17","1.24","11.70","4.69","jgjU1oIg",,"1"
"Elitserien 2011/2012","19.02.2012","Drott","Hammarby","27:30","27","30","1.20","12.23","5.32","8jfappmJ",,"2"
"Elitserien 2011/2012","19.02.2012","Ystads IF","Kristianstad","30:27","30","27","1.46","10.06","3.15","CO0jn6I6",,"1"
"Elitserien 2011/2012","17.02.2012","Aranas","Malmo","26:32","26","32","2.10","8.55","1.96","YX1nmn30",,"2"
"Elitserien 2011/2012","15.02.2012","Lugi","Lund","28:29","28","29","1.29","11.12","4.26","vRpRklJs",,"2"
"Elitserien 2011/2012","15.02.2012","Redbergslids","Alingsas","23:20","23","20","2.74","9.58","1.59","vB2rlSmf",,"1"
"Elitserien 2011/2012","15.02.2012","Skovde","Guif","31:31","31","31","2.17","8.74","1.90","MkzWl8Ym",,"X"
"Elitserien 2011/2012","15.02.2012","Tumba","Savehof","31:37","31","37","5.26","12.69","1.20","UaeeoQXC",,"2"
